Date,Min temp,Max temp,Avg temp,"Rain, mm",City
1926-09-15,14.1,18.1,21.9,0.0,Астрахань
1926-09-16,15.0,18.7,23.0,0.0,Астрахань
1926-09-17,15.0,18.9,24.5,0.0,Астрахань
1926-09-18,13.8,18.0,24.0,9.7,Астрахань
1926-09-19,11.4,12.8,15.2,0.0,Астрахань
1926-09-20,9.8,14.2,20.0,0.0,Астрахань
1926-09-21,11.1,15.5,21.0,0.0,Астрахань
1926-09-22,12.1,17.2,22.5,0.0,Астрахань
1926-09-23,11.7,16.2,22.0,4.7,Астрахань
1926-09-24,10.6,14.4,19.1,0.0,Астрахань
1926-09-25,11.7,15.9,21.8,0.0,Астрахань
1926-09-26,13.4,18.0,23.0,3.1,Астрахань
1926-09-27,11.6,14.2,19.2,0.4,Астрахань
1926-09-28,10.1,11.8,14.9,0.0,Астрахань
1926-09-29,7.7,10.4,14.0,0.0,Астрахань
1926-09-30,6.6,8.9,11.5,0.0,Астрахань
1926-10-01,3.4,8.0,13.0,0.0,Астрахань
1926-10-02,7.6,10.0,12.7,0.0,Астрахань
1926-10-03,6.7,9.9,12.3,0.0,Астрахань
1926-10-04,9.1,12.0,16.5,0.0,Астрахань
1926-10-05,7.1,10.0,12.5,2.3,Астрахань
1926-10-06,4.2,6.3,10.5,0.0,Астрахань
1926-10-07,4.0,6.9,12.0,0.0,Астрахань
1926-10-08,2.4,4.6,7.0,0.0,Астрахань
1926-10-09,3.0,5.1,8.0,0.0,Астрахань
1926-10-10,1.5,7.7,13.6,0.0,Астрахань
1926-10-11,7.8,11.7,16.5,0.0,Астрахань
1926-10-12,7.6,12.0,18.2,0.0,Астрахань
1926-10-13,9.3,13.0,17.2,0.0,Астрахань
1926-10-14,9.2,14.2,18.6,0.0,Астрахань
1926-10-15,12.3,15.4,20.5,0.0,Астрахань
1926-10-16,10.8,16.0,24.0,0.0,Астрахань
1926-10-17,9.2,12.8,18.2,0.0,Астрахань
1926-10-18,9.1,10.6,12.0,0.2,Астрахань
1926-10-19,7.6,11.2,15.0,0.0,Астрахань
1926-10-20,7.7,10.4,15.4,0.0,Астрахань
1926-10-21,2.6,5.3,8.8,0.0,Астрахань
1926-10-22,1.0,6.7,11.6,0.0,Астрахань
1926-10-23,3.6,9.4,14.0,0.0,Астрахань
1926-10-24,7.7,11.6,13.5,0.1,Астрахань
1926-10-25,9.1,12.6,19.2,0.1,Астрахань
1926-10-26,4.2,9.5,14.4,0.2,Астрахань
1926-10-27,1.6,2.7,5.5,0.0,Астрахань
1926-10-28,0.6,8.2,11.5,2.6,Астрахань
1926-10-29,6.4,7.6,9.0,0.3,Астрахань
1926-10-30,1.0,4.8,10.5,0.0,Астрахань
1926-10-31,3.7,8.7,13.2,0.0,Астрахань
1926-11-01,6.0,9.8,14.0,0.0,Астрахань
1926-11-02,3.0,7.2,10.8,0.0,Астрахань
1926-11-03,0.4,2.9,8.5,0.0,Астрахань
1926-11-04,-3.5,-2.0,1.0,0.0,Астрахань
1926-11-05,-2.9,4.6,7.4,0.0,Астрахань
1926-11-06,4.0,9.4,13.7,0.0,Астрахань
1926-11-07,5.0,6.4,9.6,0.0,Астрахань
1926-11-08,-0.8,0.3,5.9,0.0,Астрахань
1926-11-09,-2.9,1.7,6.0,0.0,Астрахань
1926-11-10,0.5,3.0,6.5,0.0,Астрахань
1926-11-11,0.0,4.2,8.8,0.0,Астрахань
1926-11-12,3.5,6.8,10.9,0.0,Астрахань
1926-11-13,4.3,6.1,10.0,0.0,Астрахань
1926-11-14,2.5,6.0,11.6,0.0,Астрахань
1926-11-15,3.0,6.7,10.7,0.0,Астрахань
1926-11-16,5.0,7.7,9.5,0.0,Астрахань
1926-11-17,3.6,6.9,10.1,0.7,Астрахань
1926-11-18,4.0,5.6,7.6,0.3,Астрахань
1926-11-19,1.0,2.6,5.3,0.0,Астрахань
1926-11-20,0.7,7.1,10.9,0.0,Астрахань
1926-11-21,6.0,9.7,13.9,0.0,Астрахань
1926-11-22,4.1,6.9,11.5,0.0,Астрахань
1926-11-23,3.4,5.9,12.0,0.3,Астрахань
1926-11-24,2.4,7.1,11.8,0.1,Астрахань
1926-11-25,3.1,5.4,8.1,0.0,Астрахань
1926-11-26,1.5,2.1,3.4,0.0,Астрахань
1926-11-27,1.9,4.9,5.6,0.0,Астрахань
1926-11-28,3.0,4.8,7.5,0.0,Астрахань
1926-11-29,0.0,3.6,8.5,0.0,Астрахань
1926-11-30,-0.8,2.7,4.0,0.0,Астрахань
1926-12-01,2.0,3.5,4.9,0.0,Астрахань
1926-12-02,2.1,3.9,6.3,0.6,Астрахань
1926-12-03,1.0,4.8,10.0,0.0,Астрахань
1926-12-04,0.5,3.8,8.0,0.0,Астрахань
1926-12-05,-0.7,0.9,1.9,0.0,Астрахань
1926-12-06,-5.2,-2.6,1.8,0.0,Астрахань
1926-12-07,-6.7,-4.7,-2.5,0.3,Астрахань
1926-12-08,-4.6,1.5,2.0,2.6,Астрахань
1926-12-09,2.0,3.5,4.5,0.0,Астрахань
1926-12-10,2.2,2.6,4.3,0.0,Астрахань
1926-12-11,2.0,3.0,3.5,0.0,Астрахань
1926-12-12,-0.7,0.4,3.0,0.5,Астрахань
1926-12-13,-3.0,1.0,3.8,2.6,Астрахань
1926-12-14,-0.9,1.7,4.5,0.8,Астрахань
1926-12-15,0.5,2.8,5.0,0.0,Астрахань
1926-12-16,2.7,5.9,10.0,0.0,Астрахань
1926-12-17,0.8,2.7,5.1,0.0,Астрахань
1926-12-18,-2.6,1.1,2.8,0.0,Астрахань
1926-12-19,-2.9,3.7,6.9,0.0,Астрахань
1926-12-20,2.7,4.8,6.8,0.0,Астрахань
1926-12-21,1.8,3.9,7.5,0.0,Астрахань
1926-12-22,2.5,4.1,5.6,1.2,Астрахань
1926-12-23,-1.0,1.0,3.0,0.0,Астрахань
1926-12-24,-9.7,-7.1,-5.2,0.0,Астрахань
1926-12-25,-13.3,-10.6,-8.7,0.0,Астрахань
1926-12-26,-8.8,-4.6,-3.0,0.0,Астрахань
1926-12-27,-10.5,-6.0,-3.0,0.0,Астрахань
1926-12-28,-3.5,0.4,2.7,4.2,Астрахань
1926-12-29,2.0,4.7,6.9,3.6,Астрахань
1926-12-30,1.5,4.7,8.0,0.6,Астрахань
1926-12-31,0.5,2.7,5.7,0.0,Астрахань
1927-08-01,18.5,23.9,28.1,0.0,Астрахань
1927-08-02,18.3,24.2,28.4,0.0,Астрахань
1927-08-03,19.6,24.4,28.5,0.0,Астрахань
1927-08-04,17.8,24.1,27.5,0.0,Астрахань
1927-08-05,19.0,25.0,30.5,0.0,Астрахань
1927-08-06,19.5,23.3,27.0,0.0,Астрахань
1927-08-07,18.4,23.5,28.0,0.0,Астрахань
1927-08-08,19.2,24.5,29.5,0.0,Астрахань
1927-08-09,19.8,25.1,29.0,0.0,Астрахань
1927-08-10,20.2,23.2,28.0,2.2,Астрахань
1927-08-11,21.2,26.2,30.3,0.0,Астрахань
1927-08-12,22.5,27.2,30.5,0.6,Астрахань
1927-08-13,21.0,23.3,27.0,0.3,Астрахань
1927-08-14,20.6,24.1,29.5,0.0,Астрахань
1927-08-15,20.3,25.5,29.5,0.0,Астрахань
1927-08-16,20.3,25.3,29.0,0.0,Астрахань
1927-08-17,20.1,26.0,29.5,0.0,Астрахань
1927-08-18,20.0,24.6,30.5,0.0,Астрахань
1927-08-19,19.0,21.6,28.5,0.0,Астрахань
1927-08-20,16.9,20.6,25.0,0.0,Астрахань
1927-08-21,17.6,22.9,28.5,1.1,Астрахань
1927-08-22,18.0,24.5,30.0,0.0,Астрахань
1927-08-23,19.6,25.8,32.0,0.0,Астрахань
1927-08-24,20.5,27.0,34.0,0.0,Астрахань
1927-08-25,21.1,27.8,33.0,0.0,Астрахань
1927-08-26,22.5,27.3,32.0,0.0,Астрахань
1927-08-27,23.0,27.2,33.0,0.0,Астрахань
1927-08-28,22.5,27.5,33.2,0.0,Астрахань
1927-08-29,22.6,28.0,34.0,0.0,Астрахань
1927-08-30,22.0,28.8,35.1,0.0,Астрахань
1927-08-31,20.0,24.4,29.5,0.0,Астрахань
1927-09-01,17.6,23.6,29.9,0.0,Астрахань
1927-09-02,16.1,18.2,23.0,0.0,Астрахань
1927-09-03,12.1,16.8,21.0,0.0,Астрахань
1927-09-04,9.6,16.5,22.0,0.0,Астрахань
1927-09-05,12.6,17.8,22.0,0.0,Астрахань
1927-09-06,11.8,19.1,23.0,0.0,Астрахань
1927-09-07,14.6,19.8,25.8,0.0,Астрахань
1927-09-08,15.1,18.1,22.9,0.0,Астрахань
1927-09-09,13.1,16.8,22.6,0.0,Астрахань
1927-09-10,11.1,18.6,26.0,0.0,Астрахань
1927-09-11,14.1,20.0,25.7,0.0,Астрахань
1927-09-12,16.1,21.9,25.8,0.0,Астрахань
1927-09-13,17.3,22.1,27.2,0.0,Астрахань
1927-09-14,16.8,22.5,28.0,0.0,Астрахань
1927-09-15,16.7,18.9,24.4,0.0,Астрахань
1927-09-16,12.3,17.3,23.1,0.0,Астрахань
1927-09-17,13.6,16.4,22.5,0.0,Астрахань
1927-09-18,9.2,14.0,19.0,0.0,Астрахань
1927-09-19,11.6,18.4,23.0,0.0,Астрахань
1927-09-20,16.1,20.3,26.6,0.0,Астрахань
1927-09-21,14.7,18.0,24.4,1.8,Астрахань
1927-09-22,10.8,14.1,19.0,3.5,Астрахань
1927-09-23,11.7,17.5,24.0,0.0,Астрахань
1927-09-24,12.5,19.1,25.0,0.0,Астрахань
1927-09-25,16.4,19.0,23.0,0.0,Астрахань
1927-09-26,14.8,20.3,27.0,0.0,Астрахань
1927-09-27,16.6,20.9,27.5,0.0,Астрахань
1927-09-28,15.5,22.0,27.1,0.0,Астрахань
1927-09-29,16.5,19.5,23.5,0.0,Астрахань
1927-09-30,15.1,19.7,26.0,0.0,Астрахань
1927-10-01,15.2,21.4,29.0,0.0,Астрахань
1927-10-02,16.1,21.1,28.5,0.0,Астрахань
1927-10-03,13.6,18.0,24.0,0.0,Астрахань
1927-10-04,13.2,17.6,23.0,0.0,Астрахань
1927-10-05,14.3,18.5,23.0,0.0,Астрахань
1927-10-06,15.6,19.2,24.2,0.0,Астрахань
1927-10-07,15.9,19.7,24.5,0.0,Астрахань
1927-10-08,17.1,18.3,22.4,0.0,Астрахань
1927-10-09,13.1,18.1,22.8,0.0,Астрахань
1927-10-10,10.0,12.8,18.2,3.6,Астрахань
1927-10-11,7.4,9.9,14.0,0.0,Астрахань
1927-10-12,6.9,11.8,14.6,0.0,Астрахань
1927-10-13,8.0,12.7,19.0,2.7,Астрахань
1927-10-14,4.0,4.9,8.0,0.0,Астрахань
1927-10-15,1.0,5.3,9.0,0.0,Астрахань
1927-10-16,5.0,11.5,16.1,0.0,Астрахань
1927-10-17,4.3,6.7,12.5,1.7,Астрахань
1927-10-18,5.8,13.2,17.3,0.3,Астрахань
1927-10-19,15.6,17.8,22.0,5.3,Астрахань
1927-10-20,9.5,11.9,17.5,6.1,Астрахань
1927-10-21,9.6,14.3,18.4,0.2,Астрахань
1927-10-22,7.6,10.9,13.1,0.0,Астрахань
1927-10-23,9.5,12.1,15.7,0.0,Астрахань
1927-10-24,9.9,15.5,17.5,0.0,Астрахань
1927-10-25,14.9,17.9,20.7,0.0,Астрахань
1927-10-26,6.1,10.6,17.0,0.0,Астрахань
1927-10-27,4.0,9.6,15.6,0.0,Астрахань
1927-10-28,8.6,12.5,18.0,0.0,Астрахань
1927-10-29,9.4,12.8,18.2,0.0,Астрахань
1927-10-30,4.9,9.7,18.2,0.0,Астрахань
1927-10-31,4.0,9.0,15.0,0.0,Астрахань
1927-11-01,-1.6,1.0,5.0,0.0,Астрахань
1927-11-02,0.9,10.5,13.0,0.0,Астрахань
1927-11-03,1.6,4.0,11.2,0.0,Астрахань
1927-11-04,-4.5,-2.9,1.7,0.0,Астрахань
1927-11-05,-4.0,6.8,10.7,2.7,Астрахань
1927-11-06,7.0,9.3,13.5,0.0,Астрахань
1927-11-07,4.9,8.9,15.0,0.0,Астрахань
1927-11-08,7.8,13.0,16.0,0.0,Астрахань
1927-11-09,10.9,14.0,18.2,0.0,Астрахань
1927-11-10,8.0,11.9,17.0,0.0,Астрахань
1927-11-11,7.0,11.8,17.0,0.0,Астрахань
1927-11-12,5.9,12.0,18.6,0.0,Астрахань
1927-11-13,5.6,10.7,16.5,0.0,Астрахань
1927-11-14,5.2,6.3,10.7,0.0,Астрахань
1927-11-15,4.4,6.3,13.5,0.0,Астрахань
1927-11-16,6.3,8.5,11.2,2.7,Астрахань
1927-11-17,9.0,11.8,13.0,0.0,Астрахань
1927-11-18,2.9,4.3,12.0,2.7,Астрахань
1927-11-19,-0.9,0.2,3.0,0.0,Астрахань
1927-11-20,-5.2,-3.7,-0.8,0.0,Астрахань
1927-11-21,-5.1,1.0,5.0,3.7,Астрахань
1927-11-22,-8.9,-6.0,3.0,0.1,Астрахань
1927-11-23,-11.4,-8.8,-6.7,0.0,Астрахань
1927-11-24,-8.9,-6.1,-4.5,0.0,Астрахань
1927-11-25,-8.1,-1.7,1.0,0.0,Астрахань
1927-11-26,-7.8,-4.3,-0.7,0.0,Астрахань
1927-11-27,-7.1,-4.7,-3.3,0.0,Астрахань
1927-11-28,-9.8,-7.3,-5.5,0.0,Астрахань
1927-11-29,-9.9,-7.2,-6.4,0.0,Астрахань
1927-11-30,-9.1,-8.5,-7.0,0.0,Астрахань
1927-12-01,-12.9,-9.8,-8.1,0.0,Астрахань
1927-12-02,-10.0,-5.7,-3.0,0.0,Астрахань
1927-12-03,-9.9,-6.1,-4.1,0.0,Астрахань
1927-12-04,-6.4,-4.7,-2.9,0.0,Астрахань
1927-12-05,-10.4,-8.4,-5.8,1.0,Астрахань
1927-12-06,-10.4,-8.4,-6.2,0.0,Астрахань
1927-12-07,-16.4,-11.3,-9.1,0.7,Астрахань
1927-12-08,-19.4,-15.9,-10.0,0.0,Астрахань
1927-12-09,-19.5,-13.5,-11.0,0.0,Астрахань
1927-12-10,-18.1,-13.0,-9.0,0.0,Астрахань
1927-12-11,-22.5,-18.8,-15.0,0.0,Астрахань
1927-12-12,-20.9,-16.2,-11.8,0.0,Астрахань
1927-12-13,-18.0,-7.7,-6.1,0.0,Астрахань
1927-12-14,-7.2,-4.7,-3.0,0.0,Астрахань
1927-12-15,-7.5,-0.8,2.5,0.6,Астрахань
1927-12-16,-1.1,0.5,2.5,0.0,Астрахань
1927-12-17,-1.9,0.6,2.5,0.6,Астрахань
1927-12-18,-0.1,1.1,2.0,0.3,Астрахань
1927-12-19,-1.1,0.0,1.6,0.0,Астрахань
1927-12-20,-2.2,-1.5,-0.3,2.6,Астрахань
1927-12-21,-3.5,-3.1,-1.0,0.0,Астрахань
1927-12-22,-8.3,-6.9,-3.5,0.0,Астрахань
1927-12-23,-11.9,-10.4,-8.3,0.0,Астрахань
1927-12-24,-15.9,-13.7,-11.0,0.0,Астрахань
1927-12-25,-18.9,-13.7,-11.0,0.1,Астрахань
1927-12-26,-14.3,-9.5,-6.0,0.0,Астрахань
1927-12-27,-6.0,-1.3,0.0,0.0,Астрахань
1927-12-28,-5.4,-3.8,-1.5,0.7,Астрахань
1927-12-29,-9.3,-2.2,1.4,0.2,Астрахань
1927-12-30,-14.1,-10.7,-9.0,0.0,Астрахань
1927-12-31,-15.9,-11.0,-8.5,2.4,Астрахань
1928-08-01,22.9,25.0,28.5,0.0,Астрахань
1928-08-02,15.6,23.3,30.0,0.0,Астрахань
1928-08-03,20.1,24.9,31.2,0.0,Астрахань
1928-08-04,18.9,21.3,27.5,0.0,Астрахань
1928-08-05,16.1,18.8,22.0,0.0,Астрахань
1928-08-06,17.3,21.3,28.2,0.0,Астрахань
1928-08-07,16.1,23.5,30.2,0.0,Астрахань
1928-08-08,20.1,24.5,28.6,0.0,Астрахань
1928-08-09,21.1,24.6,27.7,0.0,Астрахань
1928-08-10,18.2,19.8,23.8,0.0,Астрахань
1928-08-11,16.5,19.5,24.9,0.0,Астрахань
1928-08-12,14.3,19.6,24.7,0.0,Астрахань
1928-08-13,17.1,19.8,24.5,3.3,Астрахань
1928-08-14,16.0,18.4,22.4,14.6,Астрахань
1928-08-15,14.5,17.5,22.5,0.1,Астрахань
1928-08-16,14.1,16.6,20.0,2.3,Астрахань
1928-08-17,14.3,18.2,22.2,0.0,Астрахань
1928-08-18,15.1,21.3,26.4,0.0,Астрахань
1928-08-19,17.6,23.1,29.0,0.0,Астрахань
1928-08-20,19.6,23.6,28.4,0.0,Астрахань
1928-08-21,16.2,19.9,24.5,0.0,Астрахань
1928-08-22,14.6,18.1,23.0,1.4,Астрахань
1928-08-23,12.0,18.1,23.0,0.0,Астрахань
1928-08-24,14.1,19.4,23.5,0.0,Астрахань
1928-08-25,15.8,19.5,24.8,3.6,Астрахань
1928-08-26,14.1,19.5,24.8,0.0,Астрахань
1928-08-27,16.0,21.4,27.5,0.0,Астрахань
1928-08-28,16.6,21.8,26.9,0.0,Астрахань
1928-08-29,17.1,22.2,26.8,0.0,Астрахань
1928-08-30,17.5,23.2,29.0,0.0,Астрахань
1928-08-31,17.7,21.1,24.7,0.0,Астрахань
1928-09-01,16.6,20.4,25.5,0.0,Астрахань
1928-09-02,16.7,21.6,25.8,0.0,Астрахань
1928-09-03,18.4,21.8,26.6,4.8,Астрахань
1928-09-04,15.3,18.7,21.5,0.1,Астрахань
1928-09-05,16.6,19.7,23.3,1.8,Астрахань
1928-09-06,14.9,16.7,20.0,0.0,Астрахань
1928-09-07,12.1,16.9,23.0,0.0,Астрахань
1928-09-08,12.6,18.4,22.2,0.0,Астрахань
1928-09-09,12.6,18.2,20.6,0.0,Астрахань
1928-09-10,13.6,17.8,23.5,0.0,Астрахань
1928-09-11,15.0,19.6,23.8,2.4,Астрахань
1928-09-12,15.1,15.5,18.0,3.8,Астрахань
1928-09-13,13.1,17.5,22.0,0.0,Астрахань
1928-09-14,12.2,17.2,22.0,0.0,Астрахань
1928-09-15,11.8,14.6,18.0,0.0,Астрахань
1928-09-16,9.3,13.5,18.5,0.0,Астрахань
1928-09-17,9.4,14.9,19.5,0.0,Астрахань
1928-09-18,10.1,17.1,22.7,0.0,Астрахань
1928-09-19,15.4,17.9,23.0,0.0,Астрахань
1928-09-20,11.7,14.8,18.4,0.0,Астрахань
1928-09-21,9.1,14.1,19.0,0.0,Астрахань
1928-09-22,9.7,15.8,21.0,0.0,Астрахань
1928-09-23,11.6,16.0,21.5,0.0,Астрахань
1928-09-24,13.6,18.1,23.0,0.0,Астрахань
1928-09-25,14.1,18.4,23.6,0.0,Астрахань
1928-09-26,14.7,19.3,23.3,0.4,Астрахань
